trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
179,dwell,S2H_ABS,5,0,"(4,4)",47.964971,0.000000,0,0,0.000000,0.000000,"(0.278775,0.704925),(0.335446,0.682539),(0.387426,0.647781),(0.428566,0.622797),(0.460402,0.624763),(0.339261,0.529207),(0.351761,0.459708),(0.357998,0.416087),(0.363901,0.376282),(0.302526,0.516855),(0.307547,0.438659),(0.312442,0.392066),(0.318312,0.355312),(0.269397,0.520915),(0.266593,0.445373),(0.269458,0.399644),(0.275233,0.362135),(0.237484,0.541072),(0.214401,0.486787),(0.201367,0.451240),(0.193096,0.415120)","(0.278775,0.704925),(0.335446,0.682539),(0.387426,0.647781),(0.428566,0.622797),(0.460402,0.624763),(0.339261,0.529207),(0.351761,0.459708),(0.357998,0.416087),(0.363901,0.376282),(0.302526,0.516855),(0.307547,0.438659),(0.312442,0.392066),(0.318312,0.355312),(0.269397,0.520915),(0.266593,0.445373),(0.269458,0.399644),(0.275233,0.362135),(0.237484,0.541072),(0.214401,0.486787),(0.201367,0.451240),(0.193096,0.415120)"
179,dwell,S2H_ABS,5,0,"(4,4)",100.063849,10.295630,0,0,1.000000,4.000000,"(0.281084,0.704617),(0.336961,0.683210),(0.388838,0.648308),(0.429749,0.624532),(0.461558,0.628928),(0.341409,0.530231),(0.353598,0.461135),(0.359883,0.417282),(0.365871,0.377131),(0.304776,0.517564),(0.309884,0.439823),(0.314982,0.393077),(0.321019,0.356232),(0.271635,0.521630),(0.268719,0.446289),(0.271510,0.400187),(0.277485,0.362422),(0.239689,0.541752),(0.216169,0.487508),(0.202455,0.451750),(0.193701,0.415377)","(0.281084,0.704617),(0.336961,0.683210),(0.388838,0.648308),(0.429749,0.624532),(0.461558,0.628928),(0.341409,0.530231),(0.353598,0.461135),(0.359883,0.417282),(0.365871,0.377131),(0.304776,0.517564),(0.309884,0.439823),(0.314982,0.393077),(0.321019,0.356232),(0.271635,0.521630),(0.268719,0.446289),(0.271510,0.400187),(0.277485,0.362422),(0.239689,0.541752),(0.216169,0.487508),(0.202455,0.451750),(0.193701,0.415377)"
179,dwell,S2H_ABS,5,0,"(4,4)",148.088467,26.696850,0,0,2.000000,7.000000,"(0.282099,0.704773),(0.338467,0.683804),(0.390825,0.649314),(0.431495,0.626279),(0.462257,0.632470),(0.343434,0.531050),(0.355595,0.461944),(0.362031,0.418103),(0.367989,0.377950),(0.306661,0.518216),(0.312072,0.440448),(0.317545,0.393904),(0.323612,0.357121),(0.273478,0.522241),(0.270800,0.446902),(0.273757,0.400880),(0.279718,0.363130),(0.241751,0.542213),(0.218191,0.487776),(0.204459,0.451626),(0.195603,0.414966)","(0.282099,0.704773),(0.338467,0.683804),(0.390825,0.649314),(0.431495,0.626279),(0.462257,0.632470),(0.343434,0.531050),(0.355595,0.461944),(0.362031,0.418103),(0.367989,0.377950),(0.306661,0.518216),(0.312072,0.440448),(0.317545,0.393904),(0.323612,0.357121),(0.273478,0.522241),(0.270800,0.446902),(0.273757,0.400880),(0.279718,0.363130),(0.241751,0.542213),(0.218191,0.487776),(0.204459,0.451626),(0.195603,0.414966)"
179,dwell,S2H_ABS,5,0,"(4,4)",200.079302,36.992480,0,0,3.000000,10.000000,"(0.283437,0.705652),(0.339459,0.684358),(0.391816,0.649347),(0.432675,0.626804),(0.464060,0.634573),(0.345058,0.530829),(0.356738,0.461947),(0.363032,0.418582),(0.369177,0.379169),(0.308556,0.518334),(0.313993,0.440568),(0.319597,0.394163),(0.326031,0.357853),(0.275383,0.522617),(0.272983,0.447141),(0.275962,0.401383),(0.282039,0.363940),(0.243453,0.542916),(0.220386,0.488162),(0.206781,0.452285),(0.198003,0.415501)","(0.283437,0.705652),(0.339459,0.684358),(0.391816,0.649347),(0.432675,0.626804),(0.464060,0.634573),(0.345058,0.530829),(0.356738,0.461947),(0.363032,0.418582),(0.369177,0.379169),(0.308556,0.518334),(0.313993,0.440568),(0.319597,0.394163),(0.326031,0.357853),(0.275383,0.522617),(0.272983,0.447141),(0.275962,0.401383),(0.282039,0.363940),(0.243453,0.542916),(0.220386,0.488162),(0.206781,0.452285),(0.198003,0.415501)"
179,dwell,S2H_ABS,5,0,"(4,4)",249.314233,41.464616,0,0,4.000000,12.236068,"(0.284061,0.706803),(0.340194,0.685841),(0.392445,0.650552),(0.433066,0.627713),(0.464170,0.635561),(0.346102,0.530370),(0.357876,0.461239),(0.364406,0.418175),(0.370530,0.379146),(0.309730,0.517867),(0.315627,0.440386),(0.321545,0.394292),(0.328110,0.358661),(0.276392,0.522295),(0.274031,0.446618),(0.277028,0.400676),(0.283118,0.363457),(0.244105,0.542936),(0.220908,0.488261),(0.207234,0.452552),(0.198386,0.415985)","(0.284061,0.706803),(0.340194,0.685841),(0.392445,0.650552),(0.433066,0.627713),(0.464170,0.635561),(0.346102,0.530370),(0.357876,0.461239),(0.364406,0.418175),(0.370530,0.379146),(0.309730,0.517867),(0.315627,0.440386),(0.321545,0.394292),(0.328110,0.358661),(0.276392,0.522295),(0.274031,0.446618),(0.277028,0.400676),(0.283118,0.363457),(0.244105,0.542936),(0.220908,0.488261),(0.207234,0.452552),(0.198386,0.415985)"
179,dwell,S2H_ABS,5,0,"(4,4)",299.976966,49.274865,0,0,5.414214,13.236068,"(0.285201,0.705844),(0.340713,0.684674),(0.392800,0.649691),(0.433832,0.627987),(0.466116,0.637653),(0.346384,0.529685),(0.358342,0.460898),(0.364942,0.418077),(0.371267,0.379215),(0.310070,0.517128),(0.315725,0.440268),(0.321575,0.394606),(0.328113,0.359386),(0.276769,0.521531),(0.274566,0.446313),(0.277811,0.400633),(0.284125,0.363596),(0.244375,0.542068),(0.221248,0.487580),(0.207662,0.452181),(0.198937,0.415855)","(0.285201,0.705844),(0.340713,0.684674),(0.392800,0.649691),(0.433832,0.627987),(0.466116,0.637653),(0.346384,0.529685),(0.358342,0.460898),(0.364942,0.418077),(0.371267,0.379215),(0.310070,0.517128),(0.315725,0.440268),(0.321575,0.394606),(0.328113,0.359386),(0.276769,0.521531),(0.274566,0.446313),(0.277811,0.400633),(0.284125,0.363596),(0.244375,0.542068),(0.221248,0.487580),(0.207662,0.452181),(0.198937,0.415855)"
179,dwell,S2H_ABS,5,0,"(4,4)",347.978654,62.002787,0,0,5.414214,14.236068,"(0.286293,0.704510),(0.341563,0.682865),(0.393745,0.648201),(0.435348,0.628550),(0.469470,0.641578),(0.346002,0.530138),(0.357108,0.461835),(0.363772,0.418585),(0.370689,0.380023),(0.309415,0.517460),(0.315083,0.441633),(0.321373,0.395254),(0.328623,0.360355),(0.276086,0.522082),(0.273775,0.447444),(0.277187,0.400920),(0.284101,0.364073),(0.244033,0.542906),(0.220830,0.488209),(0.207212,0.452135),(0.198611,0.415672)","(0.286293,0.704510),(0.341563,0.682865),(0.393745,0.648201),(0.435348,0.628550),(0.469470,0.641578),(0.346002,0.530138),(0.357108,0.461835),(0.363772,0.418585),(0.370689,0.380023),(0.309415,0.517460),(0.315083,0.441633),(0.321373,0.395254),(0.328623,0.360355),(0.276086,0.522082),(0.273775,0.447444),(0.277187,0.400920),(0.284101,0.364073),(0.244033,0.542906),(0.220830,0.488209),(0.207212,0.452135),(0.198611,0.415672)"
179,dwell,S2H_ABS,5,0,"(4,4)",400.010299,73.664691,0,0,5.414214,16.472136,"(0.285900,0.705458),(0.341294,0.683474),(0.393815,0.648620),(0.436090,0.629470),(0.470897,0.644003),(0.344366,0.531159),(0.355248,0.462817),(0.362091,0.419046),(0.369361,0.380670),(0.307965,0.518849),(0.314164,0.442992),(0.320938,0.396040),(0.328562,0.361188),(0.274823,0.523550),(0.272919,0.448707),(0.276347,0.401499),(0.283311,0.364339),(0.243101,0.544154),(0.219973,0.489578),(0.206341,0.453291),(0.197818,0.416702)","(0.285900,0.705458),(0.341294,0.683474),(0.393815,0.648620),(0.436090,0.629470),(0.470897,0.644003),(0.344366,0.531159),(0.355248,0.462817),(0.362091,0.419046),(0.369361,0.380670),(0.307965,0.518849),(0.314164,0.442992),(0.320938,0.396040),(0.328562,0.361188),(0.274823,0.523550),(0.272919,0.448707),(0.276347,0.401499),(0.283311,0.364339),(0.243101,0.544154),(0.219973,0.489578),(0.206341,0.453291),(0.197818,0.416702)"
179,dwell,S2H_ABS,5,0,"(4,4)",448.020655,79.989247,0,0,5.414214,20.077687,"(0.284551,0.705891),(0.340070,0.684641),(0.392607,0.650522),(0.434914,0.631152),(0.469738,0.644923),(0.341926,0.533664),(0.352746,0.465685),(0.359528,0.421721),(0.366671,0.383401),(0.305817,0.521537),(0.312278,0.445633),(0.318789,0.398463),(0.325944,0.363240),(0.272894,0.526195),(0.271512,0.451496),(0.274686,0.404164),(0.281273,0.366721),(0.241338,0.546433),(0.218142,0.491782),(0.204377,0.455910),(0.195922,0.419911)","(0.284551,0.705891),(0.340070,0.684641),(0.392607,0.650522),(0.434914,0.631152),(0.469738,0.644923),(0.341926,0.533664),(0.352746,0.465685),(0.359528,0.421721),(0.366671,0.383401),(0.305817,0.521537),(0.312278,0.445633),(0.318789,0.398463),(0.325944,0.363240),(0.272894,0.526195),(0.271512,0.451496),(0.274686,0.404164),(0.281273,0.366721),(0.241338,0.546433),(0.218142,0.491782),(0.204377,0.455910),(0.195922,0.419911)"
179,dwell,S2H_ABS,5,0,"(4,4)",499.961870,94.754070,0,0,8.242641,27.887937,"(0.281805,0.711012),(0.337951,0.689606),(0.391044,0.655005),(0.433517,0.634873),(0.468617,0.647717),(0.339414,0.538297),(0.349784,0.469618),(0.356644,0.425252),(0.363763,0.386638),(0.303151,0.526241),(0.309157,0.450505),(0.315460,0.402656),(0.322379,0.367234),(0.270087,0.531272),(0.269015,0.456547),(0.272549,0.408770),(0.279246,0.371129),(0.238442,0.552127),(0.215007,0.497325),(0.201287,0.461633),(0.193116,0.426172)","(0.281805,0.711012),(0.337951,0.689606),(0.391044,0.655005),(0.433517,0.634873),(0.468617,0.647717),(0.339414,0.538297),(0.349784,0.469618),(0.356644,0.425252),(0.363763,0.386638),(0.303151,0.526241),(0.309157,0.450505),(0.315460,0.402656),(0.322379,0.367234),(0.270087,0.531272),(0.269015,0.456547),(0.272549,0.408770),(0.279246,0.371129),(0.238442,0.552127),(0.215007,0.497325),(0.201287,0.461633),(0.193116,0.426172)"
