trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
201,dwell,H2S,3,11,"(1,2)",46.326460,0.000000,0,0,0.000000,0.000000,"(0.262223,0.712345),(0.318243,0.693128),(0.366901,0.662487),(0.401411,0.639521),(0.423427,0.634946),(0.326001,0.542737),(0.340935,0.477706),(0.348852,0.436038),(0.355209,0.397552),(0.289741,0.528048),(0.292636,0.452716),(0.295476,0.409106),(0.298827,0.374600),(0.257566,0.532055),(0.248765,0.459558),(0.245779,0.416252),(0.246195,0.379715),(0.227158,0.553163),(0.198956,0.503771),(0.181048,0.473153),(0.167630,0.440258)","(0.262223,0.712345),(0.318243,0.693128),(0.366901,0.662487),(0.401411,0.639521),(0.423427,0.634946),(0.326001,0.542737),(0.340935,0.477706),(0.348852,0.436038),(0.355209,0.397552),(0.289741,0.528048),(0.292636,0.452716),(0.295476,0.409106),(0.298827,0.374600),(0.257566,0.532055),(0.248765,0.459558),(0.245779,0.416252),(0.246195,0.379715),(0.227158,0.553163),(0.198956,0.503771),(0.181048,0.473153),(0.167630,0.440258)"
201,dwell,H2S,3,11,"(1,2)",98.795600,11.661904,0,0,0.000000,5.099020,"(0.262519,0.712602),(0.318788,0.692691),(0.367112,0.660846),(0.400808,0.636403),(0.422621,0.630426),(0.326764,0.542279),(0.341736,0.477183),(0.349742,0.435758),(0.356366,0.397414),(0.290561,0.528012),(0.293305,0.452341),(0.296393,0.409068),(0.299829,0.374400),(0.258365,0.532196),(0.249352,0.459845),(0.246423,0.416916),(0.246838,0.380184),(0.227674,0.553129),(0.199691,0.503970),(0.182182,0.473510),(0.168971,0.440370)","(0.262519,0.712602),(0.318788,0.692691),(0.367112,0.660846),(0.400808,0.636403),(0.422621,0.630426),(0.326764,0.542279),(0.341736,0.477183),(0.349742,0.435758),(0.356366,0.397414),(0.290561,0.528012),(0.293305,0.452341),(0.296393,0.409068),(0.299829,0.374400),(0.258365,0.532196),(0.249352,0.459845),(0.246423,0.416916),(0.246838,0.380184),(0.227674,0.553129),(0.199691,0.503970),(0.182182,0.473510),(0.168971,0.440370)"
201,dwell,H2S,3,11,"(1,2)",146.620853,28.063123,0,0,1.000000,10.099020,"(0.262915,0.712290),(0.317729,0.691949),(0.364589,0.660713),(0.396702,0.636184),(0.417597,0.628227),(0.326627,0.542006),(0.341776,0.477259),(0.349932,0.436117),(0.356984,0.398126),(0.290422,0.527765),(0.293166,0.452344),(0.296225,0.409027),(0.299902,0.374313),(0.258254,0.532410),(0.248961,0.460378),(0.246042,0.417200),(0.246777,0.380400),(0.227744,0.553837),(0.199556,0.505371),(0.181836,0.474568),(0.168700,0.441016)","(0.262915,0.712290),(0.317729,0.691949),(0.364589,0.660713),(0.396702,0.636184),(0.417597,0.628227),(0.326627,0.542006),(0.341776,0.477259),(0.349932,0.436117),(0.356984,0.398126),(0.290422,0.527765),(0.293166,0.452344),(0.296225,0.409027),(0.299902,0.374313),(0.258254,0.532410),(0.248961,0.460378),(0.246042,0.417200),(0.246777,0.380400),(0.227744,0.553837),(0.199556,0.505371),(0.181836,0.474568),(0.168700,0.441016)"
201,dwell,H2S,3,11,"(1,2)",199.958574,40.869372,0,0,1.000000,12.335087,"(0.263520,0.710275),(0.317135,0.691592),(0.364030,0.661302),(0.397460,0.637962),(0.420932,0.629158),(0.326701,0.541101),(0.341724,0.476619),(0.349607,0.434975),(0.356249,0.397195),(0.290928,0.526839),(0.293376,0.451904),(0.296121,0.408383),(0.299473,0.373689),(0.258674,0.531829),(0.249154,0.460160),(0.246073,0.416897),(0.246914,0.380433),(0.227877,0.553790),(0.200258,0.505824),(0.182527,0.474906),(0.169292,0.441942)","(0.263520,0.710275),(0.317135,0.691592),(0.364030,0.661302),(0.397460,0.637962),(0.420932,0.629158),(0.326701,0.541101),(0.341724,0.476619),(0.349607,0.434975),(0.356249,0.397195),(0.290928,0.526839),(0.293376,0.451904),(0.296121,0.408383),(0.299473,0.373689),(0.258674,0.531829),(0.249154,0.460160),(0.246073,0.416897),(0.246914,0.380433),(0.227877,0.553790),(0.200258,0.505824),(0.182527,0.474906),(0.169292,0.441942)"
201,dwell,H2S,3,11,"(1,2)",250.393251,45.869372,0,0,1.000000,13.335087,"(0.262981,0.711008),(0.315948,0.691870),(0.361407,0.660635),(0.392631,0.636336),(0.414415,0.628087),(0.326564,0.540336),(0.342150,0.476261),(0.350084,0.435326),(0.356621,0.397524),(0.290533,0.525889),(0.293162,0.451432),(0.295838,0.408449),(0.298940,0.373771),(0.258315,0.530658),(0.249212,0.459706),(0.246647,0.416951),(0.247400,0.380527),(0.227460,0.552439),(0.199804,0.504799),(0.182251,0.474016),(0.168853,0.440593)","(0.262981,0.711008),(0.315948,0.691870),(0.361407,0.660635),(0.392631,0.636336),(0.414415,0.628087),(0.326564,0.540336),(0.342150,0.476261),(0.350084,0.435326),(0.356621,0.397524),(0.290533,0.525889),(0.293162,0.451432),(0.295838,0.408449),(0.298940,0.373771),(0.258315,0.530658),(0.249212,0.459706),(0.246647,0.416951),(0.247400,0.380527),(0.227460,0.552439),(0.199804,0.504799),(0.182251,0.474016),(0.168853,0.440593)"
201,dwell,H2S,3,11,"(1,2)",301.881600,62.270591,0,0,2.000000,14.749301,"(0.263348,0.707461),(0.316469,0.691050),(0.361837,0.661957),(0.393517,0.638730),(0.416234,0.629955),(0.326492,0.540318),(0.342470,0.477132),(0.350556,0.435948),(0.356653,0.398173),(0.290348,0.525388),(0.293325,0.451780),(0.296388,0.408674),(0.299589,0.374191),(0.257970,0.529966),(0.249028,0.459217),(0.246747,0.416369),(0.247673,0.380494),(0.226938,0.551744),(0.199506,0.503737),(0.181869,0.472807),(0.168524,0.440197)","(0.263348,0.707461),(0.316469,0.691050),(0.361837,0.661957),(0.393517,0.638730),(0.416234,0.629955),(0.326492,0.540318),(0.342470,0.477132),(0.350556,0.435948),(0.356653,0.398173),(0.290348,0.525388),(0.293325,0.451780),(0.296388,0.408674),(0.299589,0.374191),(0.257970,0.529966),(0.249028,0.459217),(0.246747,0.416369),(0.247673,0.380494),(0.226938,0.551744),(0.199506,0.503737),(0.181869,0.472807),(0.168524,0.440197)"
201,dwell,H2S,3,11,"(1,2)",347.952333,78.549412,0,0,3.414214,18.991942,"(0.261291,0.708316),(0.314708,0.690592),(0.360073,0.661475),(0.391243,0.636625),(0.412671,0.626248),(0.325334,0.540105),(0.341496,0.476302),(0.349611,0.435025),(0.355742,0.397066),(0.289663,0.525469),(0.292991,0.451344),(0.296244,0.408094),(0.299556,0.373586),(0.257672,0.529818),(0.249374,0.458597),(0.247534,0.415510),(0.248684,0.379700),(0.226863,0.551098),(0.199601,0.502759),(0.182390,0.471852),(0.169265,0.439776)","(0.261291,0.708316),(0.314708,0.690592),(0.360073,0.661475),(0.391243,0.636625),(0.412671,0.626248),(0.325334,0.540105),(0.341496,0.476302),(0.349611,0.435025),(0.355742,0.397066),(0.289663,0.525469),(0.292991,0.451344),(0.296244,0.408094),(0.299556,0.373586),(0.257672,0.529818),(0.249374,0.458597),(0.247534,0.415510),(0.248684,0.379700),(0.226863,0.551098),(0.199601,0.502759),(0.182390,0.471852),(0.169265,0.439776)"
201,dwell,H2S,3,11,"(1,2)",399.988461,90.632458,0,0,4.414214,27.054199,"(0.260058,0.706744),(0.311872,0.689378),(0.356370,0.661918),(0.386169,0.640069),(0.406121,0.634543),(0.324840,0.539829),(0.340853,0.475568),(0.349060,0.434519),(0.355698,0.396473),(0.289212,0.524878),(0.293131,0.450702),(0.296384,0.407441),(0.299860,0.372643),(0.257203,0.529234),(0.249276,0.457836),(0.247015,0.414543),(0.247868,0.378375),(0.226091,0.550624),(0.199797,0.501573),(0.182712,0.470138),(0.169743,0.437554)","(0.260058,0.706744),(0.311872,0.689378),(0.356370,0.661918),(0.386169,0.640069),(0.406121,0.634543),(0.324840,0.539829),(0.340853,0.475568),(0.349060,0.434519),(0.355698,0.396473),(0.289212,0.524878),(0.293131,0.450702),(0.296384,0.407441),(0.299860,0.372643),(0.257203,0.529234),(0.249276,0.457836),(0.247015,0.414543),(0.247868,0.378375),(0.226091,0.550624),(0.199797,0.501573),(0.182712,0.470138),(0.169743,0.437554)"
201,dwell,H2S,3,11,"(1,2)",448.049877,102.674052,0,0,6.650282,35.116457,"(0.258412,0.702138),(0.308763,0.685380),(0.350784,0.661117),(0.378258,0.646903),(0.398868,0.650079),(0.324636,0.537851),(0.341780,0.475558),(0.350462,0.437153),(0.357266,0.402775),(0.289194,0.522306),(0.294507,0.449457),(0.298871,0.407233),(0.303381,0.373710),(0.257227,0.526819),(0.250344,0.455270),(0.248630,0.413187),(0.250088,0.377471),(0.226028,0.548865),(0.200728,0.499844),(0.184318,0.468424),(0.171608,0.435687)","(0.258412,0.702138),(0.308763,0.685380),(0.350784,0.661117),(0.378258,0.646903),(0.398868,0.650079),(0.324636,0.537851),(0.341780,0.475558),(0.350462,0.437153),(0.357266,0.402775),(0.289194,0.522306),(0.294507,0.449457),(0.298871,0.407233),(0.303381,0.373710),(0.257227,0.526819),(0.250344,0.455270),(0.248630,0.413187),(0.250088,0.377471),(0.226028,0.548865),(0.200728,0.499844),(0.184318,0.468424),(0.171608,0.435687)"
201,dwell,H2S,3,11,"(1,2)",499.930282,116.015716,0,0,8.886350,45.886787,"(0.261899,0.698968),(0.310390,0.680501),(0.347576,0.651879),(0.369689,0.638101),(0.388320,0.646328),(0.324985,0.533993),(0.341395,0.472801),(0.349845,0.434272),(0.356840,0.399062),(0.289108,0.519567),(0.294837,0.448656),(0.298975,0.406102),(0.303721,0.372303),(0.257064,0.524957),(0.250875,0.454003),(0.249174,0.411979),(0.250860,0.375988),(0.226128,0.547462),(0.200762,0.499167),(0.184276,0.467910),(0.171370,0.434564)","(0.261899,0.698968),(0.310390,0.680501),(0.347576,0.651879),(0.369689,0.638101),(0.388320,0.646328),(0.324985,0.533993),(0.341395,0.472801),(0.349845,0.434272),(0.356840,0.399062),(0.289108,0.519567),(0.294837,0.448656),(0.298975,0.406102),(0.303721,0.372303),(0.257064,0.524957),(0.250875,0.454003),(0.249174,0.411979),(0.250860,0.375988),(0.226128,0.547462),(0.200762,0.499167),(0.184276,0.467910),(0.171370,0.434564)"
