trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
169,dwell,H2S,5,4,"(3,2)",53.483951,0.000000,0,0,0.000000,0.000000,"(0.278970,0.552765),(0.316896,0.547964),(0.341388,0.524466),(0.352824,0.519059),(0.367099,0.535268),(0.338262,0.440046),(0.354210,0.378706),(0.362807,0.335480),(0.366467,0.297508),(0.301320,0.428733),(0.305299,0.358381),(0.308076,0.312523),(0.307362,0.272933),(0.266696,0.437280),(0.260899,0.367271),(0.258905,0.320107),(0.256657,0.278708),(0.234938,0.459350),(0.210443,0.414396),(0.192070,0.382159),(0.176032,0.349771)","(0.278970,0.552765),(0.316896,0.547964),(0.341388,0.524466),(0.352824,0.519059),(0.367099,0.535268),(0.338262,0.440046),(0.354210,0.378706),(0.362807,0.335480),(0.366467,0.297508),(0.301320,0.428733),(0.305299,0.358381),(0.308076,0.312523),(0.307362,0.272933),(0.266696,0.437280),(0.260899,0.367271),(0.258905,0.320107),(0.256657,0.278708),(0.234938,0.459350),(0.210443,0.414396),(0.192070,0.382159),(0.176032,0.349771)"
169,dwell,H2S,5,4,"(3,2)",101.702695,14.560220,0,0,8.062258,2.000000,"(0.281542,0.570213),(0.321512,0.564763),(0.347094,0.538479),(0.356985,0.531806),(0.368306,0.546487),(0.340636,0.441408),(0.355116,0.379037),(0.363354,0.335286),(0.367369,0.297402),(0.302483,0.429776),(0.305619,0.359123),(0.307944,0.311983),(0.307621,0.272959),(0.267565,0.438042),(0.260714,0.367617),(0.258146,0.319627),(0.256067,0.278952),(0.235421,0.460527),(0.210883,0.414915),(0.192745,0.382197),(0.177096,0.349484)","(0.281542,0.570213),(0.321512,0.564763),(0.347094,0.538479),(0.356985,0.531806),(0.368306,0.546487),(0.340636,0.441408),(0.355116,0.379037),(0.363354,0.335286),(0.367369,0.297402),(0.302483,0.429776),(0.305619,0.359123),(0.307944,0.311983),(0.307621,0.272959),(0.267565,0.438042),(0.260714,0.367617),(0.258146,0.319627),(0.256067,0.278952),(0.235421,0.460527),(0.210883,0.414915),(0.192745,0.382197),(0.177096,0.349484)"
169,dwell,H2S,5,4,"(3,2)",154.294322,19.560220,0,0,14.386813,3.414214,"(0.284570,0.582637),(0.325011,0.574680),(0.350379,0.546207),(0.360043,0.541741),(0.374428,0.561152),(0.341078,0.441593),(0.355376,0.379888),(0.363799,0.335778),(0.367933,0.297686),(0.302704,0.429951),(0.305523,0.359004),(0.307871,0.311077),(0.307759,0.272163),(0.268312,0.438056),(0.261325,0.367839),(0.258518,0.319786),(0.256361,0.279317),(0.236304,0.461064),(0.212320,0.414273),(0.194567,0.381386),(0.179031,0.348349)","(0.284570,0.582637),(0.325011,0.574680),(0.350379,0.546207),(0.360043,0.541741),(0.374428,0.561152),(0.341078,0.441593),(0.355376,0.379888),(0.363799,0.335778),(0.367933,0.297686),(0.302704,0.429951),(0.305523,0.359004),(0.307871,0.311077),(0.307759,0.272163),(0.268312,0.438056),(0.261325,0.367839),(0.258518,0.319786),(0.256361,0.279317),(0.236304,0.461064),(0.212320,0.414273),(0.194567,0.381386),(0.179031,0.348349)"
169,dwell,H2S,5,4,"(3,2)",202.329650,23.560220,0,0,19.485833,3.414214,"(0.285913,0.591417),(0.327767,0.582661),(0.354019,0.553400),(0.362445,0.546326),(0.373548,0.561494),(0.341310,0.441815),(0.355374,0.379825),(0.363706,0.335289),(0.367775,0.297124),(0.302162,0.430422),(0.304496,0.359014),(0.307057,0.310285),(0.307108,0.271546),(0.267967,0.438586),(0.260627,0.368403),(0.257885,0.319787),(0.255508,0.279299),(0.236321,0.461743),(0.212880,0.413472),(0.195626,0.379977),(0.180229,0.346705)","(0.285913,0.591417),(0.327767,0.582661),(0.354019,0.553400),(0.362445,0.546326),(0.373548,0.561494),(0.341310,0.441815),(0.355374,0.379825),(0.363706,0.335289),(0.367775,0.297124),(0.302162,0.430422),(0.304496,0.359014),(0.307057,0.310285),(0.307108,0.271546),(0.267967,0.438586),(0.260627,0.368403),(0.257885,0.319787),(0.255508,0.279299),(0.236321,0.461743),(0.212880,0.413472),(0.195626,0.379977),(0.180229,0.346705)"
169,dwell,H2S,5,4,"(3,2)",255.459531,27.683325,0,0,23.957969,4.414214,"(0.289322,0.598593),(0.330186,0.586511),(0.356404,0.552452),(0.358845,0.533205),(0.355409,0.535418),(0.340646,0.442938),(0.355709,0.381250),(0.363481,0.336513),(0.367032,0.296956),(0.302172,0.431167),(0.305084,0.359524),(0.307330,0.310556),(0.307188,0.270574),(0.268545,0.438262),(0.261252,0.368399),(0.258457,0.319394),(0.256250,0.278072),(0.237023,0.461592),(0.213836,0.413356),(0.196143,0.379835),(0.180275,0.346912)","(0.289322,0.598593),(0.330186,0.586511),(0.356404,0.552452),(0.358845,0.533205),(0.355409,0.535418),(0.340646,0.442938),(0.355709,0.381250),(0.363481,0.336513),(0.367032,0.296956),(0.302172,0.431167),(0.305084,0.359524),(0.307330,0.310556),(0.307188,0.270574),(0.268545,0.438262),(0.261252,0.368399),(0.258457,0.319394),(0.256250,0.278072),(0.237023,0.461592),(0.213836,0.413356),(0.196143,0.379835),(0.180275,0.346912)"
169,dwell,H2S,5,4,"(3,2)",299.879355,32.782345,0,0,27.120246,5.414214,"(0.291172,0.604576),(0.330640,0.589300),(0.355699,0.553385),(0.353820,0.524851),(0.342960,0.514454),(0.340847,0.443034),(0.356245,0.381928),(0.362876,0.337292),(0.365315,0.297201),(0.302791,0.430853),(0.305836,0.359369),(0.307336,0.311239),(0.306775,0.270652),(0.269373,0.437676),(0.262381,0.367856),(0.259438,0.318871),(0.257191,0.277037),(0.237437,0.461731),(0.214177,0.413240),(0.195647,0.380373),(0.178896,0.348796)","(0.291172,0.604576),(0.330640,0.589300),(0.355699,0.553385),(0.353820,0.524851),(0.342960,0.514454),(0.340847,0.443034),(0.356245,0.381928),(0.362876,0.337292),(0.365315,0.297201),(0.302791,0.430853),(0.305836,0.359369),(0.307336,0.311239),(0.306775,0.270652),(0.269373,0.437676),(0.262381,0.367856),(0.259438,0.318871),(0.257191,0.277037),(0.237437,0.461731),(0.214177,0.413240),(0.195647,0.380373),(0.178896,0.348796)"
169,dwell,H2S,5,4,"(3,2)",351.920174,39.106900,0,0,29.356314,7.414214,"(0.291752,0.608321),(0.330665,0.591948),(0.355115,0.555936),(0.350369,0.524758),(0.336926,0.508635),(0.341418,0.442624),(0.356904,0.381769),(0.362766,0.337438),(0.364430,0.297493),(0.303497,0.430305),(0.306548,0.358379),(0.307164,0.310998),(0.306028,0.269779),(0.270074,0.436983),(0.263338,0.367304),(0.260158,0.318905),(0.257740,0.276979),(0.238007,0.460895),(0.214733,0.412290),(0.196006,0.379782),(0.179141,0.348492)","(0.291752,0.608321),(0.330665,0.591948),(0.355115,0.555936),(0.350369,0.524758),(0.336926,0.508635),(0.341418,0.442624),(0.356904,0.381769),(0.362766,0.337438),(0.364430,0.297493),(0.303497,0.430305),(0.306548,0.358379),(0.307164,0.310998),(0.306028,0.269779),(0.270074,0.436983),(0.263338,0.367304),(0.260158,0.318905),(0.257740,0.276979),(0.238007,0.460895),(0.214733,0.412290),(0.196006,0.379782),(0.179141,0.348492)"
169,dwell,H2S,5,4,"(3,2)",405.279652,43.230006,0,0,31.592382,9.650282,"(0.295169,0.610887),(0.332185,0.592531),(0.353476,0.556004),(0.345298,0.521894),(0.330837,0.500094),(0.341558,0.442019),(0.357360,0.380734),(0.363060,0.336106),(0.364593,0.295838),(0.303756,0.429682),(0.306619,0.356612),(0.306519,0.309430),(0.305088,0.267816),(0.270514,0.436622),(0.263583,0.366446),(0.260162,0.318678),(0.257867,0.276905),(0.238727,0.460811),(0.215050,0.411571),(0.196276,0.378747),(0.179964,0.347222)","(0.295169,0.610887),(0.332185,0.592531),(0.353476,0.556004),(0.345298,0.521894),(0.330837,0.500094),(0.341558,0.442019),(0.357360,0.380734),(0.363060,0.336106),(0.364593,0.295838),(0.303756,0.429682),(0.306619,0.356612),(0.306519,0.309430),(0.305088,0.267816),(0.270514,0.436622),(0.263583,0.366446),(0.260162,0.318678),(0.257867,0.276905),(0.238727,0.460811),(0.215050,0.411571),(0.196276,0.378747),(0.179964,0.347222)"
169,dwell,H2S,5,4,"(3,2)",452.262602,47.353111,0,0,32.592382,11.064495,"(0.295401,0.613102),(0.330160,0.590627),(0.349920,0.552826),(0.339556,0.515016),(0.321431,0.490019),(0.339344,0.440928),(0.355701,0.380125),(0.362356,0.335945),(0.365041,0.296031),(0.303489,0.428858),(0.306913,0.354502),(0.306479,0.308000),(0.304664,0.266602),(0.271499,0.436057),(0.264085,0.365058),(0.260176,0.317207),(0.257472,0.273732),(0.240744,0.460467),(0.215944,0.412297),(0.196949,0.379500),(0.180301,0.346640)","(0.295401,0.613102),(0.330160,0.590627),(0.349920,0.552826),(0.339556,0.515016),(0.321431,0.490019),(0.339344,0.440928),(0.355701,0.380125),(0.362356,0.335945),(0.365041,0.296031),(0.303489,0.428858),(0.306913,0.354502),(0.306479,0.308000),(0.304664,0.266602),(0.271499,0.436057),(0.264085,0.365058),(0.260176,0.317207),(0.257472,0.273732),(0.240744,0.460467),(0.215944,0.412297),(0.196949,0.379500),(0.180301,0.346640)"
169,dwell,H2S,5,4,"(3,2)",500.689840,51.476217,0,0,34.006596,12.064495,"(0.295533,0.615261),(0.329273,0.589885),(0.348381,0.550695),(0.335790,0.511523),(0.314909,0.485830),(0.338579,0.439305),(0.355375,0.378650),(0.361837,0.334996),(0.364211,0.295371),(0.303126,0.427487),(0.306871,0.352749),(0.306123,0.306725),(0.303928,0.265406),(0.271465,0.435175),(0.263808,0.364345),(0.259852,0.316692),(0.257190,0.272695),(0.241245,0.460108),(0.216338,0.412577),(0.197618,0.380371),(0.181127,0.347611)","(0.295533,0.615261),(0.329273,0.589885),(0.348381,0.550695),(0.335790,0.511523),(0.314909,0.485830),(0.338579,0.439305),(0.355375,0.378650),(0.361837,0.334996),(0.364211,0.295371),(0.303126,0.427487),(0.306871,0.352749),(0.306123,0.306725),(0.303928,0.265406),(0.271465,0.435175),(0.263808,0.364345),(0.259852,0.316692),(0.257190,0.272695),(0.241245,0.460108),(0.216338,0.412577),(0.197618,0.380371),(0.181127,0.347611)"
