trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
58,dwell,S2H_ABS,3,6,"(0,0)",53.081727,0.000000,0,0,0.000000,0.000000,"(0.205498,0.592912),(0.255603,0.574995),(0.302937,0.542401),(0.340817,0.519459),(0.376142,0.519868),(0.269356,0.437112),(0.282180,0.375135),(0.286799,0.336267),(0.290053,0.300816),(0.234516,0.424029),(0.238474,0.355936),(0.238679,0.316371),(0.238982,0.282967),(0.202569,0.427437),(0.198227,0.362748),(0.195709,0.325042),(0.195350,0.292258),(0.171366,0.444714),(0.155780,0.394748),(0.144823,0.364542),(0.136401,0.331339)","(0.205498,0.592912),(0.255603,0.574995),(0.302937,0.542401),(0.340817,0.519459),(0.376142,0.519868),(0.269356,0.437112),(0.282180,0.375135),(0.286799,0.336267),(0.290053,0.300816),(0.234516,0.424029),(0.238474,0.355936),(0.238679,0.316371),(0.238982,0.282967),(0.202569,0.427437),(0.198227,0.362748),(0.195709,0.325042),(0.195350,0.292258),(0.171366,0.444714),(0.155780,0.394748),(0.144823,0.364542),(0.136401,0.331339)"
58,dwell,S2H_ABS,3,6,"(0,0)",101.414859,5.000000,0,0,0.000000,2.236068,"(0.205621,0.591984),(0.255569,0.574865),(0.302891,0.542508),(0.340802,0.519346),(0.376349,0.519876),(0.269418,0.437792),(0.282223,0.376062),(0.286897,0.337084),(0.290381,0.301401),(0.234550,0.424083),(0.238527,0.356260),(0.238822,0.316679),(0.239303,0.283110),(0.202546,0.427037),(0.198241,0.362749),(0.195726,0.325090),(0.195421,0.292244),(0.171231,0.443889),(0.155697,0.394399),(0.144609,0.364338),(0.136096,0.331173)","(0.205621,0.591984),(0.255569,0.574865),(0.302891,0.542508),(0.340802,0.519346),(0.376349,0.519876),(0.269418,0.437792),(0.282223,0.376062),(0.286897,0.337084),(0.290381,0.301401),(0.234550,0.424083),(0.238527,0.356260),(0.238822,0.316679),(0.239303,0.283110),(0.202546,0.427037),(0.198241,0.362749),(0.195726,0.325090),(0.195421,0.292244),(0.171231,0.443889),(0.155697,0.394399),(0.144609,0.364338),(0.136096,0.331173)"
58,dwell,S2H_ABS,3,6,"(0,0)",151.998113,7.000000,0,0,0.000000,4.472136,"(0.205907,0.592084),(0.255762,0.574752),(0.303007,0.542699),(0.340975,0.519922),(0.376236,0.520742),(0.268963,0.438004),(0.282078,0.376184),(0.287018,0.337327),(0.290527,0.301854),(0.234259,0.424287),(0.238396,0.356287),(0.238890,0.316698),(0.239369,0.283175),(0.202377,0.427314),(0.197929,0.362903),(0.195450,0.325273),(0.195017,0.292508),(0.171202,0.444153),(0.155503,0.394787),(0.144381,0.364779),(0.135729,0.331605)","(0.205907,0.592084),(0.255762,0.574752),(0.303007,0.542699),(0.340975,0.519922),(0.376236,0.520742),(0.268963,0.438004),(0.282078,0.376184),(0.287018,0.337327),(0.290527,0.301854),(0.234259,0.424287),(0.238396,0.356287),(0.238890,0.316698),(0.239369,0.283175),(0.202377,0.427314),(0.197929,0.362903),(0.195450,0.325273),(0.195017,0.292508),(0.171202,0.444153),(0.155503,0.394787),(0.144381,0.364779),(0.135729,0.331605)"
58,dwell,S2H_ABS,3,6,"(0,0)",202.125598,15.246211,0,0,1.000000,8.944272,"(0.206439,0.592875),(0.256120,0.575447),(0.303423,0.543072),(0.341415,0.520592),(0.376594,0.521408),(0.269186,0.438206),(0.282332,0.376488),(0.287229,0.337579),(0.290710,0.302035),(0.234507,0.424577),(0.238529,0.356753),(0.239053,0.317106),(0.239609,0.283589),(0.202615,0.427781),(0.198134,0.363292),(0.195682,0.325487),(0.195378,0.292657),(0.171366,0.445028),(0.155189,0.395568),(0.143707,0.365459),(0.134822,0.332326)","(0.206439,0.592875),(0.256120,0.575447),(0.303423,0.543072),(0.341415,0.520592),(0.376594,0.521408),(0.269186,0.438206),(0.282332,0.376488),(0.287229,0.337579),(0.290710,0.302035),(0.234507,0.424577),(0.238529,0.356753),(0.239053,0.317106),(0.239609,0.283589),(0.202615,0.427781),(0.198134,0.363292),(0.195682,0.325487),(0.195378,0.292657),(0.171366,0.445028),(0.155189,0.395568),(0.143707,0.365459),(0.134822,0.332326)"
58,dwell,S2H_ABS,3,6,"(0,0)",250.030136,25.296087,0,0,2.000000,14.601126,"(0.206976,0.594110),(0.256764,0.577028),(0.304252,0.544298),(0.342148,0.521288),(0.377259,0.521423),(0.269875,0.438571),(0.283093,0.376818),(0.287983,0.337573),(0.291483,0.301605),(0.234997,0.424850),(0.238875,0.356792),(0.239058,0.317114),(0.239208,0.283217),(0.203084,0.427819),(0.198950,0.363358),(0.196461,0.325643),(0.196035,0.292643),(0.171912,0.444863),(0.156020,0.395611),(0.144670,0.365590),(0.135774,0.332524)","(0.206976,0.594110),(0.256764,0.577028),(0.304252,0.544298),(0.342148,0.521288),(0.377259,0.521423),(0.269875,0.438571),(0.283093,0.376818),(0.287983,0.337573),(0.291483,0.301605),(0.234997,0.424850),(0.238875,0.356792),(0.239058,0.317114),(0.239208,0.283217),(0.203084,0.427819),(0.198950,0.363358),(0.196461,0.325643),(0.196035,0.292643),(0.171912,0.444863),(0.156020,0.395611),(0.144670,0.365590),(0.135774,0.332524)"
58,dwell,S2H_ABS,3,6,"(0,0)",301.785710,33.358345,0,0,3.000000,20.432078,"(0.208256,0.594677),(0.258069,0.577294),(0.305701,0.544185),(0.343851,0.521183),(0.379354,0.521869),(0.271394,0.439351),(0.284396,0.377382),(0.289144,0.337827),(0.292684,0.301746),(0.236439,0.425796),(0.239957,0.357450),(0.239794,0.317649),(0.239753,0.283511),(0.204570,0.428600),(0.200468,0.363985),(0.197990,0.326389),(0.197656,0.293484),(0.173446,0.445269),(0.157721,0.395854),(0.146506,0.365745),(0.137625,0.332836)","(0.208256,0.594677),(0.258069,0.577294),(0.305701,0.544185),(0.343851,0.521183),(0.379354,0.521869),(0.271394,0.439351),(0.284396,0.377382),(0.289144,0.337827),(0.292684,0.301746),(0.236439,0.425796),(0.239957,0.357450),(0.239794,0.317649),(0.239753,0.283511),(0.204570,0.428600),(0.200468,0.363985),(0.197990,0.326389),(0.197656,0.293484),(0.173446,0.445269),(0.157721,0.395854),(0.146506,0.365745),(0.137625,0.332836)"
58,dwell,S2H_ABS,3,6,"(0,0)",352.230022,41.168594,0,0,4.000000,26.263030,"(0.210189,0.593993),(0.260373,0.576089),(0.308075,0.542981),(0.346285,0.520225),(0.381628,0.521327),(0.273369,0.439164),(0.286307,0.377210),(0.291009,0.337709),(0.294678,0.301900),(0.238376,0.425777),(0.241840,0.357562),(0.241593,0.317858),(0.241423,0.284011),(0.206477,0.428565),(0.202637,0.363911),(0.200243,0.326298),(0.199931,0.293769),(0.175246,0.445091),(0.159964,0.395272),(0.148870,0.364730),(0.140047,0.331829)","(0.210189,0.593993),(0.260373,0.576089),(0.308075,0.542981),(0.346285,0.520225),(0.381628,0.521327),(0.273369,0.439164),(0.286307,0.377210),(0.291009,0.337709),(0.294678,0.301900),(0.238376,0.425777),(0.241840,0.357562),(0.241593,0.317858),(0.241423,0.284011),(0.206477,0.428565),(0.202637,0.363911),(0.200243,0.326298),(0.199931,0.293769),(0.175246,0.445091),(0.159964,0.395272),(0.148870,0.364730),(0.140047,0.331829)"
58,dwell,S2H_ABS,3,6,"(0,0)",402.723577,48.784367,0,0,6.236068,34.807034,"(0.214288,0.593308),(0.264346,0.575103),(0.311898,0.542222),(0.350093,0.520170),(0.385545,0.521774),(0.277164,0.439423),(0.290123,0.377375),(0.295230,0.337654),(0.299522,0.301591),(0.242161,0.426365),(0.245447,0.357977),(0.245491,0.318253),(0.245611,0.284477),(0.210280,0.429196),(0.206237,0.364384),(0.203951,0.326760),(0.203765,0.294482),(0.179047,0.445751),(0.163734,0.395597),(0.152644,0.364669),(0.143822,0.331856)","(0.214288,0.593308),(0.264346,0.575103),(0.311898,0.542222),(0.350093,0.520170),(0.385545,0.521774),(0.277164,0.439423),(0.290123,0.377375),(0.295230,0.337654),(0.299522,0.301591),(0.242161,0.426365),(0.245447,0.357977),(0.245491,0.318253),(0.245611,0.284477),(0.210280,0.429196),(0.206237,0.364384),(0.203951,0.326760),(0.203765,0.294482),(0.179047,0.445751),(0.163734,0.395597),(0.152644,0.364669),(0.143822,0.331856)"
58,dwell,S2H_ABS,3,6,"(0,0)",451.249002,60.949892,0,0,9.398346,45.005073,"(0.220017,0.594022),(0.270277,0.574623),(0.317518,0.542836),(0.355879,0.521855),(0.392049,0.523543),(0.282966,0.439457),(0.296278,0.377400),(0.302154,0.338153),(0.307667,0.302412),(0.248026,0.426837),(0.251594,0.358499),(0.252745,0.319291),(0.254063,0.285850),(0.216146,0.430175),(0.212033,0.365256),(0.210445,0.327856),(0.211041,0.295408),(0.184914,0.447498),(0.169795,0.397233),(0.159124,0.365924),(0.150820,0.332841)","(0.220017,0.594022),(0.270277,0.574623),(0.317518,0.542836),(0.355879,0.521855),(0.392049,0.523543),(0.282966,0.439457),(0.296278,0.377400),(0.302154,0.338153),(0.307667,0.302412),(0.248026,0.426837),(0.251594,0.358499),(0.252745,0.319291),(0.254063,0.285850),(0.216146,0.430175),(0.212033,0.365256),(0.210445,0.327856),(0.211041,0.295408),(0.184914,0.447498),(0.169795,0.397233),(0.159124,0.365924),(0.150820,0.332841)"
58,dwell,S2H_ABS,3,6,"(0,0)",500.513244,79.198180,0,0,13.521451,58.346737,"(0.226756,0.592867),(0.277742,0.573760),(0.325272,0.543011),(0.363680,0.522409),(0.400059,0.523680),(0.290653,0.439571),(0.304282,0.377573),(0.310744,0.338300),(0.316988,0.302785),(0.255758,0.426598),(0.259779,0.358466),(0.261882,0.319158),(0.264270,0.285778),(0.223735,0.429634),(0.220193,0.365009),(0.219419,0.327229),(0.221016,0.294735),(0.192336,0.446646),(0.177325,0.396254),(0.166799,0.364213),(0.158694,0.330862)","(0.226756,0.592867),(0.277742,0.573760),(0.325272,0.543011),(0.363680,0.522409),(0.400059,0.523680),(0.290653,0.439571),(0.304282,0.377573),(0.310744,0.338300),(0.316988,0.302785),(0.255758,0.426598),(0.259779,0.358466),(0.261882,0.319158),(0.264270,0.285778),(0.223735,0.429634),(0.220193,0.365009),(0.219419,0.327229),(0.221016,0.294735),(0.192336,0.446646),(0.177325,0.396254),(0.166799,0.364213),(0.158694,0.330862)"
