trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
204,dwell,H2S,3,14,"(1,0)",49.933341,0.000000,0,0,0.000000,0.000000,"(0.263112,0.706769),(0.314473,0.690535),(0.353220,0.655632),(0.375212,0.630082),(0.391702,0.626043),(0.318080,0.538808),(0.331961,0.478086),(0.338951,0.437160),(0.342959,0.399102),(0.281939,0.524583),(0.284110,0.453556),(0.286605,0.408233),(0.288488,0.372238),(0.249670,0.530362),(0.240748,0.461569),(0.236988,0.416319),(0.236155,0.379588),(0.218664,0.553780),(0.191654,0.508492),(0.172588,0.476055),(0.157320,0.443083)","(0.263112,0.706769),(0.314473,0.690535),(0.353220,0.655632),(0.375212,0.630082),(0.391702,0.626043),(0.318080,0.538808),(0.331961,0.478086),(0.338951,0.437160),(0.342959,0.399102),(0.281939,0.524583),(0.284110,0.453556),(0.286605,0.408233),(0.288488,0.372238),(0.249670,0.530362),(0.240748,0.461569),(0.236988,0.416319),(0.236155,0.379588),(0.218664,0.553780),(0.191654,0.508492),(0.172588,0.476055),(0.157320,0.443083)"
204,dwell,H2S,3,14,"(1,0)",99.935313,4.123106,0,0,1.414214,6.324555,"(0.261635,0.709157),(0.314213,0.691147),(0.355612,0.657576),(0.381309,0.632048),(0.399043,0.625788),(0.317353,0.539497),(0.332350,0.478508),(0.339808,0.437537),(0.344062,0.399700),(0.281159,0.525357),(0.283631,0.453434),(0.286503,0.408376),(0.288966,0.372763),(0.249107,0.531463),(0.239588,0.461582),(0.236574,0.417032),(0.236523,0.380765),(0.218649,0.555149),(0.190608,0.508932),(0.171469,0.476410),(0.156183,0.443252)","(0.261635,0.709157),(0.314213,0.691147),(0.355612,0.657576),(0.381309,0.632048),(0.399043,0.625788),(0.317353,0.539497),(0.332350,0.478508),(0.339808,0.437537),(0.344062,0.399700),(0.281159,0.525357),(0.283631,0.453434),(0.286503,0.408376),(0.288966,0.372763),(0.249107,0.531463),(0.239588,0.461582),(0.236574,0.417032),(0.236523,0.380765),(0.218649,0.555149),(0.190608,0.508932),(0.171469,0.476410),(0.156183,0.443252)"
204,dwell,H2S,3,14,"(1,0)",149.915371,8.246211,0,0,2.828427,13.604665,"(0.259508,0.713839),(0.312022,0.692206),(0.353352,0.658550),(0.378622,0.633552),(0.394758,0.629269),(0.316797,0.540677),(0.332626,0.478924),(0.340257,0.437932),(0.344975,0.400055),(0.280434,0.526302),(0.282925,0.452734),(0.285593,0.408319),(0.288555,0.373219),(0.248835,0.531811),(0.239525,0.461140),(0.236686,0.417023),(0.237108,0.380234),(0.219097,0.554788),(0.190632,0.508899),(0.172081,0.477193),(0.157820,0.443907)","(0.259508,0.713839),(0.312022,0.692206),(0.353352,0.658550),(0.378622,0.633552),(0.394758,0.629269),(0.316797,0.540677),(0.332626,0.478924),(0.340257,0.437932),(0.344975,0.400055),(0.280434,0.526302),(0.282925,0.452734),(0.285593,0.408319),(0.288555,0.373219),(0.248835,0.531811),(0.239525,0.461140),(0.236686,0.417023),(0.237108,0.380234),(0.219097,0.554788),(0.190632,0.508899),(0.172081,0.477193),(0.157820,0.443907)"
204,dwell,H2S,3,14,"(1,0)",197.996941,13.246211,0,0,4.242641,19.929221,"(0.258451,0.714617),(0.310144,0.693606),(0.351245,0.660032),(0.376008,0.635822),(0.393502,0.631704),(0.317436,0.541517),(0.332959,0.479954),(0.340277,0.438647),(0.344745,0.399784),(0.281251,0.527236),(0.283985,0.454205),(0.286988,0.410339),(0.290010,0.374910),(0.249403,0.532687),(0.240102,0.462704),(0.236979,0.418847),(0.237117,0.381536),(0.219037,0.555337),(0.191422,0.509493),(0.172978,0.477580),(0.158628,0.443783)","(0.258451,0.714617),(0.310144,0.693606),(0.351245,0.660032),(0.376008,0.635822),(0.393502,0.631704),(0.317436,0.541517),(0.332959,0.479954),(0.340277,0.438647),(0.344745,0.399784),(0.281251,0.527236),(0.283985,0.454205),(0.286988,0.410339),(0.290010,0.374910),(0.249403,0.532687),(0.240102,0.462704),(0.236979,0.418847),(0.237117,0.381536),(0.219037,0.555337),(0.191422,0.509493),(0.172978,0.477580),(0.158628,0.443783)"
204,dwell,H2S,3,14,"(1,0)",250.453670,19.570767,0,0,4.242641,27.000288,"(0.258036,0.712801),(0.307982,0.693200),(0.347766,0.659904),(0.370737,0.638173),(0.387302,0.637753),(0.317787,0.541113),(0.332806,0.480010),(0.339754,0.438622),(0.344043,0.399660),(0.281736,0.526891),(0.284550,0.454821),(0.287405,0.410881),(0.290125,0.375203),(0.249648,0.532283),(0.240494,0.463020),(0.236980,0.419139),(0.236680,0.381858),(0.218800,0.555178),(0.191544,0.509654),(0.172812,0.477948),(0.157939,0.444288)","(0.258036,0.712801),(0.307982,0.693200),(0.347766,0.659904),(0.370737,0.638173),(0.387302,0.637753),(0.317787,0.541113),(0.332806,0.480010),(0.339754,0.438622),(0.344043,0.399660),(0.281736,0.526891),(0.284550,0.454821),(0.287405,0.410881),(0.290125,0.375203),(0.249648,0.532283),(0.240494,0.463020),(0.236980,0.419139),(0.236680,0.381858),(0.218800,0.555178),(0.191544,0.509654),(0.172812,0.477948),(0.157939,0.444288)"
204,dwell,H2S,3,14,"(1,0)",300.002507,23.693872,0,0,5.242641,32.099308,"(0.258891,0.710790),(0.308591,0.693136),(0.348336,0.660111),(0.372289,0.638647),(0.391403,0.638706),(0.318497,0.541156),(0.332711,0.480226),(0.339291,0.438496),(0.343674,0.399517),(0.282307,0.526902),(0.284910,0.455629),(0.287338,0.411069),(0.289826,0.374720),(0.249770,0.532185),(0.240603,0.463896),(0.236844,0.419769),(0.236426,0.382380),(0.218292,0.554968),(0.191821,0.509802),(0.173361,0.477857),(0.158482,0.444198)","(0.258891,0.710790),(0.308591,0.693136),(0.348336,0.660111),(0.372289,0.638647),(0.391403,0.638706),(0.318497,0.541156),(0.332711,0.480226),(0.339291,0.438496),(0.343674,0.399517),(0.282307,0.526902),(0.284910,0.455629),(0.287338,0.411069),(0.289826,0.374720),(0.249770,0.532185),(0.240603,0.463896),(0.236844,0.419769),(0.236426,0.382380),(0.218292,0.554968),(0.191821,0.509802),(0.173361,0.477857),(0.158482,0.444198)"
204,dwell,H2S,3,14,"(1,0)",353.514800,28.166008,0,0,6.242641,34.335376,"(0.257575,0.709250),(0.308046,0.692321),(0.348671,0.660153),(0.373838,0.637907),(0.394126,0.635562),(0.318730,0.541525),(0.333635,0.480452),(0.340206,0.438745),(0.344329,0.399699),(0.282277,0.526685),(0.285441,0.455384),(0.288055,0.410722),(0.290520,0.374499),(0.249600,0.531702),(0.240347,0.463209),(0.236837,0.418903),(0.236407,0.381708),(0.218186,0.554314),(0.191568,0.508948),(0.172978,0.476720),(0.157892,0.442919)","(0.257575,0.709250),(0.308046,0.692321),(0.348671,0.660153),(0.373838,0.637907),(0.394126,0.635562),(0.318730,0.541525),(0.333635,0.480452),(0.340206,0.438745),(0.344329,0.399699),(0.282277,0.526685),(0.285441,0.455384),(0.288055,0.410722),(0.290520,0.374499),(0.249600,0.531702),(0.240347,0.463209),(0.236837,0.418903),(0.236407,0.381708),(0.218186,0.554314),(0.191568,0.508948),(0.172978,0.476720),(0.157892,0.442919)"
204,dwell,H2S,3,14,"(1,0)",403.650213,38.065503,0,0,7.242641,35.749589,"(0.256716,0.709460),(0.306525,0.691866),(0.346523,0.660601),(0.369839,0.637930),(0.386533,0.634034),(0.317630,0.539846),(0.333007,0.479345),(0.340322,0.438447),(0.345191,0.399840),(0.281646,0.524915),(0.285036,0.453711),(0.288091,0.410040),(0.290705,0.374104),(0.249564,0.530291),(0.240252,0.461737),(0.236968,0.418091),(0.236580,0.381049),(0.218646,0.553456),(0.191859,0.508094),(0.173451,0.476378),(0.158489,0.442866)","(0.256716,0.709460),(0.306525,0.691866),(0.346523,0.660601),(0.369839,0.637930),(0.386533,0.634034),(0.317630,0.539846),(0.333007,0.479345),(0.340322,0.438447),(0.345191,0.399840),(0.281646,0.524915),(0.285036,0.453711),(0.288091,0.410040),(0.290705,0.374104),(0.249564,0.530291),(0.240252,0.461737),(0.236968,0.418091),(0.236580,0.381049),(0.218646,0.553456),(0.191859,0.508094),(0.173451,0.476378),(0.158489,0.442866)"
204,dwell,H2S,3,14,"(1,0)",451.052910,48.065503,0,0,7.242641,41.580541,"(0.257263,0.708114),(0.306449,0.691346),(0.345607,0.660768),(0.369417,0.636748),(0.387638,0.630995),(0.317399,0.539856),(0.332740,0.478780),(0.340336,0.437571),(0.345403,0.398902),(0.282101,0.525138),(0.285658,0.453365),(0.289262,0.409440),(0.292294,0.373288),(0.250097,0.530506),(0.241145,0.461341),(0.237758,0.417275),(0.237271,0.379694),(0.218858,0.553487),(0.192429,0.507055),(0.174623,0.474885),(0.160218,0.440970)","(0.257263,0.708114),(0.306449,0.691346),(0.345607,0.660768),(0.369417,0.636748),(0.387638,0.630995),(0.317399,0.539856),(0.332740,0.478780),(0.340336,0.437571),(0.345403,0.398902),(0.282101,0.525138),(0.285658,0.453365),(0.289262,0.409440),(0.292294,0.373288),(0.250097,0.530506),(0.241145,0.461341),(0.237758,0.417275),(0.237271,0.379694),(0.218858,0.553487),(0.192429,0.507055),(0.174623,0.474885),(0.160218,0.440970)"
204,dwell,H2S,3,14,"(1,0)",503.688655,59.110864,0,0,9.242641,49.642799,"(0.256729,0.704820),(0.303942,0.690810),(0.341815,0.663953),(0.364167,0.644556),(0.380797,0.641681),(0.318766,0.539314),(0.334087,0.478257),(0.341687,0.438166),(0.347303,0.401102),(0.282806,0.524229),(0.286496,0.453192),(0.289981,0.409517),(0.293424,0.373820),(0.250239,0.529581),(0.242295,0.459714),(0.239212,0.416538),(0.239039,0.379719),(0.218692,0.552716),(0.192952,0.505614),(0.175434,0.473233),(0.161218,0.439294)","(0.256729,0.704820),(0.303942,0.690810),(0.341815,0.663953),(0.364167,0.644556),(0.380797,0.641681),(0.318766,0.539314),(0.334087,0.478257),(0.341687,0.438166),(0.347303,0.401102),(0.282806,0.524229),(0.286496,0.453192),(0.289981,0.409517),(0.293424,0.373820),(0.250239,0.529581),(0.242295,0.459714),(0.239212,0.416538),(0.239039,0.379719),(0.218692,0.552716),(0.192952,0.505614),(0.175434,0.473233),(0.161218,0.439294)"
