trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
151,dwell,S2H_ABS,3,11,"(0,1)",61.605233,0.000000,1,0,0.000000,0.000000,"(0.295903,0.613658),(0.345510,0.555471),(0.388974,0.489257),(0.429017,0.440818),(0.471625,0.423230),(0.294014,0.384911),(0.281551,0.298064),(0.273615,0.240183),(0.264671,0.189222),(0.250169,0.392226),(0.223201,0.301960),(0.209689,0.242407),(0.200041,0.196829),(0.217312,0.419899),(0.181027,0.340146),(0.163718,0.284482),(0.153827,0.238897),(0.193126,0.466325),(0.139724,0.429184),(0.106204,0.403337),(0.079223,0.375286)","(0.295903,0.613658),(0.345510,0.555471),(0.388974,0.489257),(0.429017,0.440818),(0.471625,0.423230),(0.294014,0.384911),(0.281551,0.298064),(0.273615,0.240183),(0.264671,0.189222),(0.250169,0.392226),(0.223201,0.301960),(0.209689,0.242407),(0.200041,0.196829),(0.217312,0.419899),(0.181027,0.340146),(0.163718,0.284482),(0.153827,0.238897),(0.193126,0.466325),(0.139724,0.429184),(0.106204,0.403337),(0.079223,0.375286)"
151,dwell,S2H_ABS,3,11,"(0,1)",115.992196,5.830952,1,0,0.000000,2.236068,"(0.297126,0.613630),(0.346765,0.555872),(0.389946,0.490699),(0.429719,0.442299),(0.471779,0.423916),(0.295240,0.387151),(0.283323,0.300226),(0.275599,0.242130),(0.266520,0.190981),(0.251620,0.394344),(0.224644,0.304431),(0.211127,0.244821),(0.201277,0.199247),(0.218874,0.421748),(0.182762,0.342322),(0.165462,0.286353),(0.155359,0.240691),(0.194753,0.467605),(0.141225,0.430429),(0.107576,0.404275),(0.080475,0.376317)","(0.297126,0.613630),(0.346765,0.555872),(0.389946,0.490699),(0.429719,0.442299),(0.471779,0.423916),(0.295240,0.387151),(0.283323,0.300226),(0.275599,0.242130),(0.266520,0.190981),(0.251620,0.394344),(0.224644,0.304431),(0.211127,0.244821),(0.201277,0.199247),(0.218874,0.421748),(0.182762,0.342322),(0.165462,0.286353),(0.155359,0.240691),(0.194753,0.467605),(0.141225,0.430429),(0.107576,0.404275),(0.080475,0.376317)"
151,dwell,S2H_ABS,3,11,"(0,1)",174.818618,9.436503,1,0,1.000000,5.064495,"(0.297955,0.612671),(0.347736,0.555633),(0.391154,0.490892),(0.430854,0.443000),(0.472592,0.424540),(0.296306,0.387652),(0.285054,0.300768),(0.277433,0.242894),(0.268292,0.191848),(0.252555,0.394985),(0.225748,0.305209),(0.212189,0.245733),(0.202035,0.199990),(0.219827,0.422661),(0.184000,0.343564),(0.166997,0.287679),(0.156867,0.242390),(0.195692,0.468748),(0.142456,0.431597),(0.109034,0.405133),(0.082051,0.377083)","(0.297955,0.612671),(0.347736,0.555633),(0.391154,0.490892),(0.430854,0.443000),(0.472592,0.424540),(0.296306,0.387652),(0.285054,0.300768),(0.277433,0.242894),(0.268292,0.191848),(0.252555,0.394985),(0.225748,0.305209),(0.212189,0.245733),(0.202035,0.199990),(0.219827,0.422661),(0.184000,0.343564),(0.166997,0.287679),(0.156867,0.242390),(0.195692,0.468748),(0.142456,0.431597),(0.109034,0.405133),(0.082051,0.377083)"
151,dwell,S2H_ABS,3,11,"(0,1)",231.871371,15.519266,1,0,2.000000,7.300563,"(0.298758,0.613012),(0.348603,0.556126),(0.391955,0.491375),(0.431647,0.443418),(0.473444,0.424377),(0.297321,0.387548),(0.285872,0.300804),(0.278179,0.243251),(0.269057,0.192415),(0.253503,0.395054),(0.226726,0.305410),(0.213119,0.246034),(0.203263,0.200465),(0.220632,0.422837),(0.184620,0.343836),(0.167624,0.288016),(0.157679,0.242873),(0.196344,0.468957),(0.143203,0.431910),(0.109829,0.405282),(0.082991,0.376876)","(0.298758,0.613012),(0.348603,0.556126),(0.391955,0.491375),(0.431647,0.443418),(0.473444,0.424377),(0.297321,0.387548),(0.285872,0.300804),(0.278179,0.243251),(0.269057,0.192415),(0.253503,0.395054),(0.226726,0.305410),(0.213119,0.246034),(0.203263,0.200465),(0.220632,0.422837),(0.184620,0.343836),(0.167624,0.288016),(0.157679,0.242873),(0.196344,0.468957),(0.143203,0.431910),(0.109829,0.405282),(0.082991,0.376876)"
151,dwell,S2H_ABS,3,11,"(0,1)",287.925382,19.519266,1,0,2.000000,10.128990,"(0.298840,0.613248),(0.349071,0.556391),(0.392403,0.491488),(0.432073,0.443477),(0.474390,0.424643),(0.297587,0.386630),(0.285803,0.300054),(0.278110,0.242734),(0.269199,0.192104),(0.253672,0.393955),(0.227157,0.304250),(0.213723,0.244999),(0.204051,0.199484),(0.220652,0.421676),(0.184835,0.342715),(0.167715,0.287239),(0.157864,0.242138),(0.196216,0.468012),(0.143252,0.431186),(0.109903,0.405139),(0.083158,0.377170)","(0.298840,0.613248),(0.349071,0.556391),(0.392403,0.491488),(0.432073,0.443477),(0.474390,0.424643),(0.297587,0.386630),(0.285803,0.300054),(0.278110,0.242734),(0.269199,0.192104),(0.253672,0.393955),(0.227157,0.304250),(0.213723,0.244999),(0.204051,0.199484),(0.220652,0.421676),(0.184835,0.342715),(0.167715,0.287239),(0.157864,0.242138),(0.196216,0.468012),(0.143252,0.431186),(0.109903,0.405139),(0.083158,0.377170)"
151,dwell,S2H_ABS,3,11,"(0,1)",350.779005,20.519266,1,0,2.000000,16.453546,"(0.299000,0.613507),(0.349176,0.556902),(0.392448,0.491511),(0.432370,0.443435),(0.474874,0.424461),(0.297812,0.385984),(0.285943,0.299480),(0.278123,0.242142),(0.269100,0.191469),(0.253788,0.393163),(0.227299,0.303546),(0.213744,0.244131),(0.204186,0.198549),(0.220578,0.420953),(0.184733,0.342256),(0.167479,0.286786),(0.157771,0.241663),(0.195952,0.467553),(0.143009,0.431138),(0.109643,0.405403),(0.082963,0.377596)","(0.299000,0.613507),(0.349176,0.556902),(0.392448,0.491511),(0.432370,0.443435),(0.474874,0.424461),(0.297812,0.385984),(0.285943,0.299480),(0.278123,0.242142),(0.269100,0.191469),(0.253788,0.393163),(0.227299,0.303546),(0.213744,0.244131),(0.204186,0.198549),(0.220578,0.420953),(0.184733,0.342256),(0.167479,0.286786),(0.157771,0.241663),(0.195952,0.467553),(0.143009,0.431138),(0.109643,0.405403),(0.082963,0.377596)"
151,dwell,S2H_ABS,3,11,"(0,1)",404.749421,26.350218,1,0,2.000000,25.887527,"(0.299216,0.613924),(0.349494,0.557083),(0.392653,0.491547),(0.432629,0.443558),(0.474905,0.424852),(0.297170,0.385598),(0.285213,0.299104),(0.277645,0.241645),(0.268763,0.190935),(0.253219,0.392670),(0.226510,0.303017),(0.213102,0.243334),(0.203556,0.197809),(0.220047,0.420551),(0.183940,0.341765),(0.166956,0.285977),(0.157417,0.240839),(0.195566,0.467439),(0.142169,0.431367),(0.108571,0.405669),(0.081644,0.377937)","(0.299216,0.613924),(0.349494,0.557083),(0.392653,0.491547),(0.432629,0.443558),(0.474905,0.424852),(0.297170,0.385598),(0.285213,0.299104),(0.277645,0.241645),(0.268763,0.190935),(0.253219,0.392670),(0.226510,0.303017),(0.213102,0.243334),(0.203556,0.197809),(0.220047,0.420551),(0.183940,0.341765),(0.166956,0.285977),(0.157417,0.240839),(0.195566,0.467439),(0.142169,0.431367),(0.108571,0.405669),(0.081644,0.377937)"
151,dwell,S2H_ABS,3,11,"(0,1)",464.946802,37.751972,1,0,3.000000,32.212082,"(0.299247,0.615070),(0.349607,0.557921),(0.392594,0.492176),(0.432335,0.443502),(0.474498,0.424958),(0.297024,0.386079),(0.285112,0.298867),(0.277414,0.241217),(0.268195,0.190301),(0.252879,0.393214),(0.226218,0.303148),(0.212920,0.243404),(0.203396,0.197734),(0.219623,0.420997),(0.183375,0.341925),(0.166339,0.286050),(0.156606,0.240448),(0.195158,0.467657),(0.141580,0.431355),(0.107859,0.405872),(0.080627,0.378048)","(0.299247,0.615070),(0.349607,0.557921),(0.392594,0.492176),(0.432335,0.443502),(0.474498,0.424958),(0.297024,0.386079),(0.285112,0.298867),(0.277414,0.241217),(0.268195,0.190301),(0.252879,0.393214),(0.226218,0.303148),(0.212920,0.243404),(0.203396,0.197734),(0.219623,0.420997),(0.183375,0.341925),(0.166339,0.286050),(0.156606,0.240448),(0.195158,0.467657),(0.141580,0.431355),(0.107859,0.405872),(0.080627,0.378048)"
151,dwell,S2H_ABS,3,11,"(0,1)",523.411133,40.580399,1,0,3.000000,33.626296,"(0.299229,0.616618),(0.349756,0.558856),(0.392713,0.493669),(0.432508,0.444599),(0.474546,0.425791),(0.296775,0.386895),(0.285547,0.299251),(0.278233,0.241078),(0.269227,0.189388),(0.252574,0.393749),(0.226109,0.303282),(0.212841,0.243057),(0.203073,0.196864),(0.219332,0.421516),(0.183034,0.342411),(0.165900,0.286229),(0.155876,0.240312),(0.194987,0.468257),(0.141377,0.431951),(0.107596,0.406317),(0.080209,0.378438)",
151,dwell,S2H_ABS,3,11,"(0,1)",580.918790,41.580399,1,0,4.000000,34.626296,"(0.300187,0.618946),(0.351041,0.560732),(0.394047,0.495281),(0.433845,0.445636),(0.475580,0.426305),(0.298100,0.388713),(0.287083,0.300199),(0.279705,0.241043),(0.270604,0.188736),(0.253710,0.395783),(0.226855,0.304673),(0.213243,0.243552),(0.203226,0.196900),(0.220115,0.423671),(0.183736,0.343823),(0.166388,0.286873),(0.156236,0.240549),(0.195373,0.470417),(0.141539,0.433447),(0.107555,0.407258),(0.079990,0.379466)",
