trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
57,dwell,S2H_ABS,3,5,"(0,0)",48.007125,0.000000,0,0,0.000000,0.000000,"(0.200867,0.586823),(0.250300,0.568972),(0.296590,0.535801),(0.333619,0.512054),(0.368652,0.511365),(0.261724,0.433588),(0.273455,0.372172),(0.277436,0.333168),(0.280278,0.297339),(0.227010,0.420774),(0.230158,0.353827),(0.230018,0.314622),(0.229982,0.280751),(0.195375,0.424241),(0.190883,0.360816),(0.188354,0.323415),(0.187881,0.290859),(0.164679,0.441565),(0.148776,0.392647),(0.137387,0.362860),(0.128335,0.330519)","(0.200867,0.586823),(0.250300,0.568972),(0.296590,0.535801),(0.333619,0.512054),(0.368652,0.511365),(0.261724,0.433588),(0.273455,0.372172),(0.277436,0.333168),(0.280278,0.297339),(0.227010,0.420774),(0.230158,0.353827),(0.230018,0.314622),(0.229982,0.280751),(0.195375,0.424241),(0.190883,0.360816),(0.188354,0.323415),(0.187881,0.290859),(0.164679,0.441565),(0.148776,0.392647),(0.137387,0.362860),(0.128335,0.330519)"
57,dwell,S2H_ABS,3,5,"(0,0)",100.230323,7.000000,0,0,0.000000,5.099020,"(0.201731,0.587403),(0.250858,0.569311),(0.297031,0.536085),(0.334010,0.512213),(0.368981,0.511980),(0.262538,0.433718),(0.274487,0.372246),(0.278534,0.333133),(0.281522,0.296932),(0.227806,0.420978),(0.231041,0.353818),(0.230886,0.314464),(0.230925,0.280332),(0.196125,0.424416),(0.191740,0.360797),(0.189177,0.323257),(0.188739,0.290575),(0.165326,0.441647),(0.149468,0.392480),(0.138070,0.362520),(0.129009,0.330069)","(0.201731,0.587403),(0.250858,0.569311),(0.297031,0.536085),(0.334010,0.512213),(0.368981,0.511980),(0.262538,0.433718),(0.274487,0.372246),(0.278534,0.333133),(0.281522,0.296932),(0.227806,0.420978),(0.231041,0.353818),(0.230886,0.314464),(0.230925,0.280332),(0.196125,0.424416),(0.191740,0.360797),(0.189177,0.323257),(0.188739,0.290575),(0.165326,0.441647),(0.149468,0.392480),(0.138070,0.362520),(0.129009,0.330069)"
57,dwell,S2H_ABS,3,5,"(0,0)",149.908955,13.000000,0,0,1.000000,9.222125,"(0.202999,0.586287),(0.251865,0.568813),(0.298387,0.535994),(0.335588,0.512649),(0.370450,0.512337),(0.263618,0.434244),(0.275756,0.372630),(0.279798,0.333100),(0.282857,0.296816),(0.228883,0.421338),(0.231768,0.353951),(0.231131,0.314395),(0.230675,0.280281),(0.197353,0.424519),(0.193038,0.360826),(0.190258,0.323307),(0.189525,0.290808),(0.166697,0.441353),(0.150857,0.392215),(0.139311,0.362482),(0.130006,0.330418)","(0.202999,0.586287),(0.251865,0.568813),(0.298387,0.535994),(0.335588,0.512649),(0.370450,0.512337),(0.263618,0.434244),(0.275756,0.372630),(0.279798,0.333100),(0.282857,0.296816),(0.228883,0.421338),(0.231768,0.353951),(0.231131,0.314395),(0.230675,0.280281),(0.197353,0.424519),(0.193038,0.360826),(0.190258,0.323307),(0.189525,0.290808),(0.166697,0.441353),(0.150857,0.392215),(0.139311,0.362482),(0.130006,0.330418)"
57,dwell,S2H_ABS,3,5,"(0,0)",200.027261,16.162278,0,0,2.000000,12.222125,"(0.204218,0.587185),(0.253113,0.569297),(0.299507,0.536267),(0.336677,0.512813),(0.371596,0.512318),(0.264882,0.433346),(0.276935,0.371848),(0.281091,0.332731),(0.284208,0.296742),(0.230154,0.420483),(0.233122,0.353219),(0.232680,0.313862),(0.232516,0.280006),(0.198525,0.423918),(0.194056,0.360184),(0.191350,0.322807),(0.190879,0.290271),(0.167751,0.441262),(0.151936,0.392286),(0.140574,0.362515),(0.131669,0.330058)","(0.204218,0.587185),(0.253113,0.569297),(0.299507,0.536267),(0.336677,0.512813),(0.371596,0.512318),(0.264882,0.433346),(0.276935,0.371848),(0.281091,0.332731),(0.284208,0.296742),(0.230154,0.420483),(0.233122,0.353219),(0.232680,0.313862),(0.232516,0.280006),(0.198525,0.423918),(0.194056,0.360184),(0.191350,0.322807),(0.190879,0.290271),(0.167751,0.441262),(0.151936,0.392286),(0.140574,0.362515),(0.131669,0.330058)"
57,dwell,S2H_ABS,3,5,"(0,0)",248.057038,18.398346,0,0,2.000000,15.384403,"(0.204900,0.587612),(0.253929,0.569760),(0.300399,0.536823),(0.337425,0.513563),(0.372325,0.512763),(0.265791,0.433571),(0.278103,0.372219),(0.282263,0.333115),(0.285290,0.296925),(0.230977,0.420762),(0.234127,0.353295),(0.233751,0.313834),(0.233582,0.279707),(0.199325,0.424141),(0.194790,0.360307),(0.192090,0.322894),(0.191553,0.290366),(0.168536,0.441358),(0.152912,0.392168),(0.141733,0.362149),(0.132993,0.329523)","(0.204900,0.587612),(0.253929,0.569760),(0.300399,0.536823),(0.337425,0.513563),(0.372325,0.512763),(0.265791,0.433571),(0.278103,0.372219),(0.282263,0.333115),(0.285290,0.296925),(0.230977,0.420762),(0.234127,0.353295),(0.233751,0.313834),(0.233582,0.279707),(0.199325,0.424141),(0.194790,0.360307),(0.192090,0.322894),(0.191553,0.290366),(0.168536,0.441358),(0.152912,0.392168),(0.141733,0.362149),(0.132993,0.329523)"
57,dwell,S2H_ABS,3,5,"(0,0)",301.834505,26.398346,0,0,3.414214,18.989954,"(0.205448,0.587944),(0.254425,0.569974),(0.300986,0.536656),(0.338024,0.513013),(0.373064,0.512392),(0.266389,0.433416),(0.278685,0.371795),(0.283091,0.332747),(0.286363,0.296789),(0.231705,0.420685),(0.234853,0.353019),(0.234588,0.313673),(0.234509,0.279767),(0.200105,0.424067),(0.195629,0.360223),(0.192941,0.322834),(0.192376,0.290308),(0.169315,0.441224),(0.153730,0.391944),(0.142571,0.361930),(0.133800,0.329251)","(0.205448,0.587944),(0.254425,0.569974),(0.300986,0.536656),(0.338024,0.513013),(0.373064,0.512392),(0.266389,0.433416),(0.278685,0.371795),(0.283091,0.332747),(0.286363,0.296789),(0.231705,0.420685),(0.234853,0.353019),(0.234588,0.313673),(0.234509,0.279767),(0.200105,0.424067),(0.195629,0.360223),(0.192941,0.322834),(0.192376,0.290308),(0.169315,0.441224),(0.153730,0.391944),(0.142571,0.361930),(0.133800,0.329251)"
57,dwell,S2H_ABS,3,5,"(0,0)",348.083144,37.578686,0,0,4.414214,20.989954,"(0.206462,0.587299),(0.255355,0.569367),(0.301766,0.536515),(0.338723,0.513451),(0.373809,0.513176),(0.267077,0.432884),(0.279413,0.371430),(0.283904,0.332647),(0.287264,0.296831),(0.232287,0.420057),(0.235614,0.352623),(0.235386,0.313407),(0.235230,0.279612),(0.200677,0.423642),(0.196238,0.359910),(0.193543,0.322586),(0.192880,0.290098),(0.169852,0.441156),(0.154273,0.392105),(0.142989,0.362078),(0.134058,0.329305)","(0.206462,0.587299),(0.255355,0.569367),(0.301766,0.536515),(0.338723,0.513451),(0.373809,0.513176),(0.267077,0.432884),(0.279413,0.371430),(0.283904,0.332647),(0.287264,0.296831),(0.232287,0.420057),(0.235614,0.352623),(0.235386,0.313407),(0.235230,0.279612),(0.200677,0.423642),(0.196238,0.359910),(0.193543,0.322586),(0.192880,0.290098),(0.169852,0.441156),(0.154273,0.392105),(0.142989,0.362078),(0.134058,0.329305)"
57,dwell,S2H_ABS,3,5,"(0,0)",400.093867,50.108650,0,0,5.414214,22.404168,"(0.207055,0.587036),(0.255911,0.569536),(0.302623,0.537175),(0.339807,0.514389),(0.374624,0.513631),(0.267588,0.433134),(0.280107,0.371704),(0.284546,0.332649),(0.287851,0.296607),(0.232823,0.420233),(0.236078,0.352492),(0.235756,0.313040),(0.235517,0.279046),(0.201206,0.423637),(0.196742,0.359610),(0.194149,0.322215),(0.193565,0.289803),(0.170316,0.440873),(0.154721,0.391582),(0.143369,0.361572),(0.134408,0.329081)","(0.207055,0.587036),(0.255911,0.569536),(0.302623,0.537175),(0.339807,0.514389),(0.374624,0.513631),(0.267588,0.433134),(0.280107,0.371704),(0.284546,0.332649),(0.287851,0.296607),(0.232823,0.420233),(0.236078,0.352492),(0.235756,0.313040),(0.235517,0.279046),(0.201206,0.423637),(0.196742,0.359610),(0.194149,0.322215),(0.193565,0.289803),(0.170316,0.440873),(0.154721,0.391582),(0.143369,0.361572),(0.134408,0.329081)"
57,dwell,S2H_ABS,3,5,"(0,0)",447.100815,59.542631,0,0,5.414214,22.404168,"(0.206986,0.587255),(0.256189,0.569602),(0.303086,0.537440),(0.340380,0.514692),(0.375246,0.514406),(0.268032,0.433059),(0.280626,0.371645),(0.285057,0.332759),(0.288227,0.296662),(0.233401,0.420166),(0.236816,0.352622),(0.236735,0.313329),(0.236585,0.279268),(0.201798,0.423620),(0.197446,0.359784),(0.194976,0.322573),(0.194458,0.290023),(0.170898,0.440963),(0.155366,0.391684),(0.144217,0.361786),(0.135423,0.329217)","(0.206986,0.587255),(0.256189,0.569602),(0.303086,0.537440),(0.340380,0.514692),(0.375246,0.514406),(0.268032,0.433059),(0.280626,0.371645),(0.285057,0.332759),(0.288227,0.296662),(0.233401,0.420166),(0.236816,0.352622),(0.236735,0.313329),(0.236585,0.279268),(0.201798,0.423620),(0.197446,0.359784),(0.194976,0.322573),(0.194458,0.290023),(0.170898,0.440963),(0.155366,0.391684),(0.144217,0.361786),(0.135423,0.329217)"
57,dwell,S2H_ABS,3,5,"(0,0)",498.440268,64.014767,0,0,5.414214,24.640236,"(0.207048,0.587439),(0.256099,0.569598),(0.302758,0.536955),(0.340168,0.513656),(0.375413,0.513912),(0.268678,0.432964),(0.281156,0.371767),(0.285499,0.333087),(0.288518,0.297007),(0.234060,0.419945),(0.237694,0.352737),(0.237860,0.313697),(0.237833,0.279673),(0.202391,0.423311),(0.198091,0.359540),(0.195753,0.322491),(0.195239,0.289922),(0.171417,0.440593),(0.155767,0.391490),(0.144707,0.361799),(0.135913,0.329300)","(0.207048,0.587439),(0.256099,0.569598),(0.302758,0.536955),(0.340168,0.513656),(0.375413,0.513912),(0.268678,0.432964),(0.281156,0.371767),(0.285499,0.333087),(0.288518,0.297007),(0.234060,0.419945),(0.237694,0.352737),(0.237860,0.313697),(0.237833,0.279673),(0.202391,0.423311),(0.198091,0.359540),(0.195753,0.322491),(0.195239,0.289922),(0.171417,0.440593),(0.155767,0.391490),(0.144707,0.361799),(0.135913,0.329300)"
