trial_id,selection,technique,no_of_grids,target_no,target_location,time_taken_ms,distance_traveled_px,no_of_attempts,no_of_visited_cells,tot_dist_travelled_left_palm,tot_dist_travelled_right_palm,landmarks_left,landmarks_right
43,dwell,S2H_ABS,3,1,"(1,1)",48.841162,0.000000,0,0,0.000000,0.000000,"(0.523765,0.763889),(0.567017,0.739125),(0.602388,0.697983),(0.633575,0.670147),(0.660991,0.660257),(0.561454,0.608945),(0.570091,0.551670),(0.580871,0.519828),(0.595360,0.494190),(0.534713,0.602304),(0.536179,0.541950),(0.546350,0.506694),(0.561752,0.484048),(0.510466,0.610751),(0.505716,0.550150),(0.513720,0.512698),(0.528381,0.487898),(0.488211,0.632299),(0.467572,0.591332),(0.457810,0.559715),(0.455175,0.528906)","(0.523765,0.763889),(0.567017,0.739125),(0.602388,0.697983),(0.633575,0.670147),(0.660991,0.660257),(0.561454,0.608945),(0.570091,0.551670),(0.580871,0.519828),(0.595360,0.494190),(0.534713,0.602304),(0.536179,0.541950),(0.546350,0.506694),(0.561752,0.484048),(0.510466,0.610751),(0.505716,0.550150),(0.513720,0.512698),(0.528381,0.487898),(0.488211,0.632299),(0.467572,0.591332),(0.457810,0.559715),(0.455175,0.528906)"
43,dwell,S2H_ABS,3,1,"(1,1)",99.741884,2.828427,0,0,1.414214,1.414214,"(0.522042,0.766065),(0.565619,0.741106),(0.601182,0.699529),(0.632239,0.671749),(0.659617,0.661900),(0.560074,0.610300),(0.568983,0.552968),(0.579768,0.521106),(0.593960,0.495851),(0.533418,0.603832),(0.535016,0.543406),(0.544606,0.508017),(0.559210,0.485234),(0.509164,0.612272),(0.504657,0.551769),(0.512185,0.514508),(0.526169,0.489825),(0.486837,0.633756),(0.466363,0.592724),(0.456463,0.561443),(0.453487,0.530857)","(0.522042,0.766065),(0.565619,0.741106),(0.601182,0.699529),(0.632239,0.671749),(0.659617,0.661900),(0.560074,0.610300),(0.568983,0.552968),(0.579768,0.521106),(0.593960,0.495851),(0.533418,0.603832),(0.535016,0.543406),(0.544606,0.508017),(0.559210,0.485234),(0.509164,0.612272),(0.504657,0.551769),(0.512185,0.514508),(0.526169,0.489825),(0.486837,0.633756),(0.466363,0.592724),(0.456463,0.561443),(0.453487,0.530857)"
43,dwell,S2H_ABS,3,1,"(1,1)",151.748411,6.951533,0,0,2.414214,3.650282,"(0.520371,0.767010),(0.564085,0.741996),(0.599613,0.700423),(0.630761,0.673125),(0.658069,0.663874),(0.558565,0.610073),(0.567177,0.552961),(0.578203,0.521386),(0.593062,0.496612),(0.532045,0.603735),(0.533398,0.543569),(0.543428,0.508324),(0.558576,0.485987),(0.507964,0.612494),(0.503090,0.552112),(0.511048,0.514812),(0.525674,0.490115),(0.485748,0.634312),(0.464899,0.593698),(0.454933,0.562529),(0.451892,0.531736)","(0.520371,0.767010),(0.564085,0.741996),(0.599613,0.700423),(0.630761,0.673125),(0.658069,0.663874),(0.558565,0.610073),(0.567177,0.552961),(0.578203,0.521386),(0.593062,0.496612),(0.532045,0.603735),(0.533398,0.543569),(0.543428,0.508324),(0.558576,0.485987),(0.507964,0.612494),(0.503090,0.552112),(0.511048,0.514812),(0.525674,0.490115),(0.485748,0.634312),(0.464899,0.593698),(0.454933,0.562529),(0.451892,0.531736)"
43,dwell,S2H_ABS,3,1,"(1,1)",196.916298,10.557084,0,0,3.828427,5.886350,"(0.518759,0.766848),(0.562669,0.741574),(0.598185,0.700472),(0.629229,0.673653),(0.656629,0.664977),(0.557903,0.609864),(0.565702,0.552855),(0.576596,0.521432),(0.591616,0.496727),(0.531375,0.603717),(0.532309,0.543914),(0.542476,0.509157),(0.557812,0.487018),(0.507242,0.612776),(0.501821,0.552856),(0.509472,0.516007),(0.524019,0.491139),(0.485140,0.635099),(0.463905,0.594949),(0.453669,0.564175),(0.450452,0.533291)","(0.518759,0.766848),(0.562669,0.741574),(0.598185,0.700472),(0.629229,0.673653),(0.656629,0.664977),(0.557903,0.609864),(0.565702,0.552855),(0.576596,0.521432),(0.591616,0.496727),(0.531375,0.603717),(0.532309,0.543914),(0.542476,0.509157),(0.557812,0.487018),(0.507242,0.612776),(0.501821,0.552856),(0.509472,0.516007),(0.524019,0.491139),(0.485140,0.635099),(0.463905,0.594949),(0.453669,0.564175),(0.450452,0.533291)"
43,dwell,S2H_ABS,3,1,"(1,1)",252.062815,14.557084,0,0,4.828427,8.122417,"(0.517845,0.767749),(0.561548,0.741948),(0.596422,0.700569),(0.626728,0.673438),(0.654282,0.665201),(0.556237,0.610578),(0.563774,0.553579),(0.574364,0.521723),(0.588888,0.496343),(0.529853,0.604433),(0.530829,0.544863),(0.540783,0.509644),(0.555996,0.486521),(0.505859,0.613387),(0.500582,0.553196),(0.508060,0.516135),(0.522492,0.490773),(0.483695,0.635822),(0.462126,0.595554),(0.451392,0.564449),(0.447585,0.533063)","(0.517845,0.767749),(0.561548,0.741948),(0.596422,0.700569),(0.626728,0.673438),(0.654282,0.665201),(0.556237,0.610578),(0.563774,0.553579),(0.574364,0.521723),(0.588888,0.496343),(0.529853,0.604433),(0.530829,0.544863),(0.540783,0.509644),(0.555996,0.486521),(0.505859,0.613387),(0.500582,0.553196),(0.508060,0.516135),(0.522492,0.490773),(0.483695,0.635822),(0.462126,0.595554),(0.451392,0.564449),(0.447585,0.533063)"
43,dwell,S2H_ABS,3,1,"(1,1)",302.738404,19.656104,0,0,5.828427,11.727969,"(0.515468,0.766971),(0.559397,0.741711),(0.594547,0.700809),(0.625135,0.673489),(0.652394,0.664741),(0.553757,0.611565),(0.561793,0.554581),(0.572568,0.522956),(0.587269,0.498011),(0.527496,0.605174),(0.528884,0.545360),(0.538801,0.509583),(0.553791,0.486374),(0.503793,0.613708),(0.498698,0.553398),(0.506284,0.515707),(0.520616,0.490227),(0.482082,0.635490),(0.460698,0.595223),(0.450118,0.563798),(0.446199,0.532464)","(0.515468,0.766971),(0.559397,0.741711),(0.594547,0.700809),(0.625135,0.673489),(0.652394,0.664741),(0.553757,0.611565),(0.561793,0.554581),(0.572568,0.522956),(0.587269,0.498011),(0.527496,0.605174),(0.528884,0.545360),(0.538801,0.509583),(0.553791,0.486374),(0.503793,0.613708),(0.498698,0.553398),(0.506284,0.515707),(0.520616,0.490227),(0.482082,0.635490),(0.460698,0.595223),(0.450118,0.563798),(0.446199,0.532464)"
43,dwell,S2H_ABS,3,1,"(1,1)",348.036567,24.755123,0,0,6.828427,14.556396,"(0.514434,0.766989),(0.558650,0.741784),(0.593602,0.700799),(0.624214,0.673441),(0.651378,0.665244),(0.552572,0.611930),(0.560561,0.554630),(0.571586,0.522881),(0.586466,0.498159),(0.526663,0.605477),(0.528218,0.545291),(0.538354,0.509153),(0.553422,0.485669),(0.503277,0.613730),(0.498296,0.553486),(0.505858,0.515719),(0.520148,0.489947),(0.481951,0.635155),(0.460569,0.595044),(0.450161,0.563911),(0.446236,0.533168)","(0.514434,0.766989),(0.558650,0.741784),(0.593602,0.700799),(0.624214,0.673441),(0.651378,0.665244),(0.552572,0.611930),(0.560561,0.554630),(0.571586,0.522881),(0.586466,0.498159),(0.526663,0.605477),(0.528218,0.545291),(0.538354,0.509153),(0.553422,0.485669),(0.503277,0.613730),(0.498296,0.553486),(0.505858,0.515719),(0.520148,0.489947),(0.481951,0.635155),(0.460569,0.595044),(0.450161,0.563911),(0.446236,0.533168)"
43,dwell,S2H_ABS,3,1,"(1,1)",400.028098,29.854143,0,0,6.828427,17.718674,"(0.513880,0.766687),(0.558201,0.742184),(0.592892,0.700888),(0.623400,0.673632),(0.650315,0.666162),(0.551299,0.612453),(0.559435,0.555342),(0.570702,0.523408),(0.585548,0.498538),(0.525934,0.605865),(0.527254,0.545404),(0.537533,0.509065),(0.552604,0.485200),(0.503197,0.613592),(0.498003,0.553382),(0.505639,0.515713),(0.519807,0.489577),(0.482654,0.634387),(0.461027,0.594309),(0.450745,0.563512),(0.446535,0.533162)","(0.513880,0.766687),(0.558201,0.742184),(0.592892,0.700888),(0.623400,0.673632),(0.650315,0.666162),(0.551299,0.612453),(0.559435,0.555342),(0.570702,0.523408),(0.585548,0.498538),(0.525934,0.605865),(0.527254,0.545404),(0.537533,0.509065),(0.552604,0.485200),(0.503197,0.613592),(0.498003,0.553382),(0.505639,0.515713),(0.519807,0.489577),(0.482654,0.634387),(0.461027,0.594309),(0.450745,0.563512),(0.446535,0.533162)"
43,dwell,S2H_ABS,3,1,"(1,1)",446.137128,36.178698,0,0,7.828427,21.841779,"(0.514471,0.763979),(0.558280,0.740224),(0.592820,0.699779),(0.623157,0.672772),(0.649830,0.665160),(0.550757,0.611037),(0.559387,0.554428),(0.570721,0.522699),(0.585414,0.497829),(0.525734,0.604084),(0.527522,0.543652),(0.537907,0.507257),(0.552814,0.482862),(0.503417,0.611431),(0.498235,0.551431),(0.505774,0.513950),(0.519698,0.487828),(0.483116,0.631815),(0.461310,0.591827),(0.450907,0.561182),(0.446207,0.531281)","(0.514471,0.763979),(0.558280,0.740224),(0.592820,0.699779),(0.623157,0.672772),(0.649830,0.665160),(0.550757,0.611037),(0.559387,0.554428),(0.570721,0.522699),(0.585414,0.497829),(0.525734,0.604084),(0.527522,0.543652),(0.537907,0.507257),(0.552814,0.482862),(0.503417,0.611431),(0.498235,0.551431),(0.505774,0.513950),(0.519698,0.487828),(0.483116,0.631815),(0.461310,0.591827),(0.450907,0.561182),(0.446207,0.531281)"
43,dwell,S2H_ABS,3,1,"(1,1)",499.897559,43.794471,0,0,9.828427,26.841779,"(0.515030,0.760411),(0.558705,0.736580),(0.593152,0.697161),(0.623521,0.670330),(0.649676,0.662292),(0.550254,0.608615),(0.559817,0.551997),(0.571329,0.520199),(0.585452,0.494741),(0.525648,0.601519),(0.527888,0.540737),(0.538519,0.504178),(0.553153,0.478844),(0.503692,0.608458),(0.498524,0.548416),(0.506301,0.511174),(0.520018,0.485001),(0.483529,0.628129),(0.461286,0.587754),(0.450976,0.557180),(0.445986,0.527757)","(0.515030,0.760411),(0.558705,0.736580),(0.593152,0.697161),(0.623521,0.670330),(0.649676,0.662292),(0.550254,0.608615),(0.559817,0.551997),(0.571329,0.520199),(0.585452,0.494741),(0.525648,0.601519),(0.527888,0.540737),(0.538519,0.504178),(0.553153,0.478844),(0.503692,0.608458),(0.498524,0.548416),(0.506301,0.511174),(0.520018,0.485001),(0.483529,0.628129),(0.461286,0.587754),(0.450976,0.557180),(0.445986,0.527757)"
